member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
1292527,24925,24925,24900.0,60,23.91,715.75,G,G4,exclusive autoline inc ,4,RENT,60000.0,Verified,2011-12-01,1,credit_card,Credit card payment loans ,330xx,FL,17.74,2004-05-01,2,84.0,19,14265,98.9,26,37785.28111,37747.49,24925.0,12860.28,0.0,0.0,2015-04-01,6543.21,2015-04-01
1292720,5000,5000,5000.0,36,9.91,161.13,B,B1,Bank of America,10,MORTGAGE,75000.0,Source Verified,2011-12-01,1,debt_consolidation,Card Consolidation,441xx,OH,18.5,1995-12-01,0,84.0,19,40620,77.2,56,5646.96,5646.96,5000.0,646.96,0.0,0.0,2013-09-01,2430.94,2013-09-01
1292466,12000,12000,12000.0,60,14.27,280.91,C,C2,Diocese of Florida,2,RENT,80000.0,Source Verified,2011-12-01,1,credit_card,Main,322xx,FL,6.51,2006-07-01,0,84.0,8,6846,78.7,18,13597.18,13597.18,11999.99,1597.19,0.0,0.0,2012-12-01,10515.58,2016-01-01
1292507,12000,12000,12000.0,36,12.42,400.99,B,B4,Calvary Assembly Of God,10,RENT,42000.0,Not Verified,2011-12-01,1,credit_card,Consolidated,540xx,WI,21.49,1995-10-01,1,84.0,13,17482,67.5,24,14432.75233,14432.75,12000.0,2432.75,0.0,0.0,2014-12-01,410.32,2014-12-01
1292493,13200,13200,13200.0,36,11.71,436.61,B,B3,Fletcher's Plumbing & Contracting Inc.,2,MORTGAGE,41600.0,Not Verified,2011-12-01,0,debt_consolidation,CC Consolidate - Home Improve,959xx,CA,9.55,2001-11-01,0,84.0,10,10086,77.6,23,4931.09,4931.09,3210.7,1147.2,573.19,5.58,2012-10-01,436.61,2013-03-01
1281435,6000,6000,6000.0,36,6.03,182.62,A,A1,Bergen Family Center,1,RENT,48000.0,Source Verified,2011-12-01,1,major_purchase,House Down Payment,070xx,NJ,15.25,2001-02-01,0,84.0,9,3495,15.3,27,6568.337401,6568.34,6000.0,568.34,0.0,0.0,2014-09-01,726.84,2016-01-01
1292503,10000,10000,10000.0,36,6.62,307.04,A,A2,morganam@t,8,MORTGAGE,50000.0,Verified,2011-12-01,1,credit_card,comsolidate credit,158xx,PA,13.42,1996-06-01,3,84.0,13,9178,38.6,31,10606.08,10606.08,10000.0,606.08,0.0,0.0,2013-01-01,6930.15,2013-02-01
1292297,17500,17500,17500.0,60,12.42,393.01,B,B4,Rupp Baase Pfalzgraf Cunningham & Coppol,4,RENT,70000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Loan,142xx,NY,16.7,1987-03-01,1,84.0,15,12176,67.3,53,18211.49,18211.49,17500.01,711.48,0.0,0.0,2012-04-01,17034.03,2016-01-01
1292491,6500,6500,6500.0,36,10.65,211.73,B,B2,Prime Inc,2,RENT,53000.0,Verified,2011-12-01,1,debt_consolidation,Consolidate,657xx,MO,20.81,2004-12-01,0,84.0,12,6666,80.3,25,7619.888892,7619.89,6500.0,1119.89,0.0,0.0,2014-12-01,221.3,2014-12-01
1292287,10000,10000,10000.0,36,7.51,311.11,A,A3,Exsilen USA,2,MORTGAGE,65000.0,Not Verified,2011-12-01,1,small_business,Small Business Loan,553xx,MN,8.55,1997-10-01,1,15.0,10,6242,12.8,25,10942.88,10942.88,10000.0,942.88,0.0,0.0,2013-08-01,5046.57,2013-09-01
1292484,12000,12000,12000.0,36,9.91,386.7,B,B1,Gannett Healthcare Group,2,RENT,85000.0,Not Verified,2011-12-01,1,debt_consolidation,Consolidation loan,701xx,LA,10.38,2004-03-01,1,84.0,12,9358,45.3,22,13911.01573,13911.02,12000.0,1911.02,0.0,0.0,2014-10-01,1162.92,2015-11-01
1292266,10000,10000,10000.0,36,14.27,343.09,C,C2,Bottomley Distributing,10,RENT,55000.0,Not Verified,2011-12-01,1,debt_consolidation,My loan,950xx,CA,22.1,2001-03-01,1,84.0,9,7107,54.3,12,12347.16119,12347.16,10000.0,2347.16,0.0,0.0,2014-12-01,355.91,2015-03-01
1291186,12375,12375,12375.0,36,14.27,424.58,C,C2,St. Vincent Hospital,10,RENT,36000.0,Not Verified,2011-12-01,1,credit_card,Killing those big bank cards,016xx,MA,23.03,2001-03-01,1,84.0,5,13697,91.3,5,13695.68,13695.68,12374.99,1320.69,0.0,0.0,2012-12-01,3035.15,2015-03-01
1292237,10000,10000,10000.0,36,10.65,325.74,B,B2,Kendall Regional Medical Center,1,RENT,26000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,331xx,FL,9.78,2006-12-01,1,84.0,8,5424,61.0,12,11723.08493,11723.08,10000.0,1723.08,0.0,0.0,2014-12-01,339.6,2014-12-01
1283902,20000,20000,19975.0,60,18.25,510.6,D,D5,St.Bernard Hospital,7,RENT,70000.0,Verified,2011-12-01,0,small_business,Trading business,604xx,IL,18.41,2002-07-01,1,84.0,12,10958,71.2,18,22954.38,22925.87,13187.2,9767.18,0.0,0.0,2015-09-01,510.6,2016-01-01
1286027,4400,4400,4400.0,36,19.03,161.36,E,E2,NY Dept of Sanitation,7,RENT,80000.0,Verified,2011-12-01,1,small_business,Personal Business Loan,100xx,NY,2.65,2004-03-01,0,26.0,4,6043,99.1,13,5806.34597,5806.35,4400.0,1406.35,0.0,0.0,2014-12-01,166.29,2016-01-01
1286856,25000,25000,25000.0,36,13.49,848.27,C,C1,Porsche Cars North America,4,MORTGAGE,80000.0,Verified,2011-12-01,1,debt_consolidation,Consolidation,300xx,GA,14.65,1996-10-01,1,84.0,11,24308,71.7,27,27062.01,27062.01,25000.0,2062.01,0.0,0.0,2012-09-01,28.31,2012-09-01
1292242,14125,14125,14125.0,36,12.42,472.0,B,B4,No Title,0,MORTGAGE,45696.0,Verified,2011-12-01,0,debt_consolidation,DEBT  CONSOLIDATION,283xx,NC,21.93,2000-08-01,0,84.0,10,15831,91.5,26,6600.86,6600.86,4875.95,1724.91,0.0,0.0,2013-02-01,472.0,2016-01-01
1292467,35000,21825,21825.0,60,20.3,581.88,E,E5,Credit Suisse,2,MORTGAGE,100000.0,Verified,2011-12-01,1,wedding,Wedding Loan,070xx,NJ,24.71,1997-02-01,0,84.0,16,10345,68.7,61,28470.38,28470.38,21825.0,6645.38,0.0,0.0,2013-10-01,14523.83,2013-10-01
1292440,13600,13600,13600.0,60,12.69,307.29,B,B5,Altria,1,RENT,62000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,750xx,TX,11.98,2000-08-01,2,84.0,11,16902,53.5,35,17506.9357,17506.94,13600.0,3906.94,0.0,0.0,2015-02-01,944.57,2016-01-01
1292208,20000,20000,20000.0,60,12.69,451.9,B,B5,Crothall health Groups,7,RENT,50000.0,Verified,2011-12-01,1,credit_card,Personal Loan,019xx,MA,27.67,2002-04-01,0,84.0,9,16436,76.1,29,25198.37659,25198.38,20000.0,5198.38,0.0,0.0,2014-07-01,8163.48,2016-01-01
1283155,18000,18000,18000.0,36,13.49,610.75,C,C1,golden living summitt,1,OWN,66000.0,Source Verified,2011-12-01,0,debt_consolidation,Debt Consolidation Loan,187xx,PA,12.87,1994-09-01,1,84.0,10,13938,42.9,27,13380.5,13380.5,2950.75,1315.4,9114.35,495.2358,2012-07-01,610.75,2012-12-01
1291797,13000,13000,12975.0,60,16.77,321.48,D,D2,AT&T,10,OWN,80000.0,Verified,2011-12-01,1,debt_consolidation,Consolidation,641xx,MO,4.96,1995-12-01,3,84.0,6,10984,84.5,9,18462.04001,18426.58,13000.0,5462.04,0.0,0.0,2015-04-01,5992.22,2016-01-01
1291114,35000,35000,35000.0,36,16.77,1243.85,D,D2,Hines Interests LP,7,MORTGAGE,100000.0,Verified,2011-12-01,1,debt_consolidation,Consolidation Loan,752xx,TX,19.03,1992-05-01,2,84.0,7,38248,74.6,18,44519.61002,44519.61,35000.0,9519.61,0.0,0.0,2014-07-01,7226.73,2014-08-01
1286844,35000,35000,35000.0,36,14.27,1200.82,C,C2,IBM,1,MORTGAGE,123000.0,Verified,2011-12-01,1,credit_card,Credit card re-fi,483xx,MI,19.34,1996-09-01,0,84.0,10,41034,83.1,34,41998.98,41998.98,35000.0,6998.98,0.0,0.0,2013-11-01,15600.1,2013-11-01
1292393,12000,12000,12000.0,60,11.71,265.18,B,B3,Harvard Asia Center,10,RENT,70000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,021xx,MA,21.17,1985-07-01,1,84.0,9,9558,77.7,23,12713.56,12713.56,9001.42,3712.14,0.0,0.0,2015-12-01,265.18,2016-01-01
1290074,7200,7200,7200.0,36,13.49,244.3,C,C1,Central School District 301,9,MORTGAGE,60000.0,Source Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,601xx,IL,22.22,1993-01-01,0,70.0,16,13874,50.6,23,8400.86,8400.86,7200.0,1200.86,0.0,0.0,2013-07-01,4013.19,2016-01-01
1292182,25000,15925,15925.0,60,15.96,386.93,C,C5,Cvs pharmacy ,10,MORTGAGE,150000.0,Verified,2011-12-01,1,small_business,Business loan ,347xx,FL,5.66,1997-06-01,2,84.0,23,27505,40.6,51,22175.02094,22175.02,15925.0,6250.02,0.0,0.0,2015-03-01,7507.67,2015-04-01
1292172,4000,4000,4000.0,36,12.69,134.18,B,B5,May Advertising,3,RENT,80000.0,Not Verified,2011-12-01,1,other,Other Loan,920xx,CA,21.66,2002-09-01,0,84.0,11,25596,97.3,17,4828.770623,4828.77,4000.0,828.77,0.0,0.0,2014-12-01,140.27,2014-12-01
1292364,7000,7000,7000.0,36,7.51,217.78,A,A3,Gilchrist County Property Appraiser,10,RENT,31000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Payoff Loan,326xx,FL,26.86,2002-07-01,1,84.0,8,5033,44.1,13,7837.832636,7837.83,7000.0,837.83,0.0,0.0,2014-12-01,230.87,2016-01-01
1292355,15000,15000,15000.0,36,13.49,508.96,C,C1,vanderbuit mtg,4,MORTGAGE,90000.0,Source Verified,2011-12-01,1,other,add limousine to company,290xx,SC,6.93,1980-12-01,0,38.0,10,23062,71.8,17,18379.50029,18379.5,15000.0,3339.08,0.0,0.0,2015-01-01,78.92,2015-01-01
1292359,12800,12800,12800.0,60,11.71,282.86,B,B3,Hand Surgery & Rehabilitation Center,1,RENT,61600.0,Not Verified,2011-12-01,1,debt_consolidation,2011 loan,190xx,PA,21.8,1989-06-01,0,84.0,10,23979,60.1,37,13564.28,13564.28,9603.54,3960.74,0.0,0.0,2015-12-01,282.86,2016-01-01
1285365,35000,21350,21325.0,60,20.89,576.27,F,F1,"16th MP BDE, U.S. Army",10,MORTGAGE,71316.0,Verified,2011-12-01,0,debt_consolidation,Debt Consolidation Loan,283xx,NC,14.79,1994-01-01,1,23.0,13,18651,75.5,23,1151.2,1149.86,412.29,738.91,0.0,0.0,2012-02-01,576.27,2016-01-01
1292336,15000,15000,15000.0,60,16.77,370.94,D,D2,miami herald media company,8,RENT,42000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Loan,331xx,FL,15.69,2005-04-01,1,84.0,9,12259,73.3,12,17782.5,17782.5,10916.56,6865.94,0.0,0.0,2015-12-01,370.94,2016-01-01
1292123,7200,7200,7200.0,36,7.9,225.29,A,A4,Wheeler Clinic,5,RENT,34000.0,Source Verified,2011-12-01,1,debt_consolidation,Consolidation,060xx,CT,17.51,2002-06-01,0,77.0,10,5176,48.8,13,8111.041493,8111.04,7200.0,911.04,0.0,0.0,2015-01-01,6.6,2015-07-01
1292122,13000,13000,13000.0,36,17.27,465.24,D,D3,walmart,10,RENT,36000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,720xx,AR,10.9,2000-10-01,1,27.0,7,5260,80.9,12,16272.97548,16272.98,13000.0,3272.98,0.0,0.0,2014-04-01,464.45,2016-01-01
1292120,28000,28000,28000.0,36,7.9,876.13,A,A4,Ford Atlantic Fastener Corporation,4,RENT,65000.0,Verified,2011-12-01,1,credit_card,Credit Card Loan,078xx,NJ,14.64,1994-02-01,1,84.0,7,13504,36.2,15,31031.65,31031.65,28000.0,3031.65,0.0,0.0,2013-11-01,11763.44,2016-01-01
1292116,12000,12000,12000.0,36,9.91,386.7,B,B1,Pizza Hut,8,RENT,35000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,366xx,AL,15.87,2001-05-01,1,84.0,6,17035,57.6,7,13918.77988,13918.78,12000.0,1918.78,0.0,0.0,2014-12-01,398.06,2014-12-01
1291922,16000,16000,16000.0,60,17.58,402.65,D,D4,Rodney Lough Galleries,1,RENT,50000.0,Not Verified,2011-12-01,0,debt_consolidation,Debt Consolidation Loan,890xx,NV,21.14,2005-04-01,1,84.0,8,21627,70.5,13,1698.62,1698.62,338.39,465.55,894.68,161.0424,2012-02-01,402.65,2012-07-01
1290081,14000,14000,14000.0,36,8.9,444.55,A,A5,Sumisho Global Logisitics,5,RENT,62004.0,Not Verified,2011-12-01,1,other,Debt Consolidation Loan,115xx,NY,9.08,2002-03-01,0,84.0,7,9360,69.9,19,16001.29787,16001.3,14000.0,2001.3,0.0,0.0,2014-12-01,456.61,2016-01-01
1291598,11500,11500,11500.0,36,11.71,380.38,B,B3,USPS,10,RENT,74000.0,Verified,2011-12-01,1,debt_consolidation,Bills,944xx,CA,7.96,2001-05-01,0,84.0,8,16144,84.1,10,13368.85,13368.85,11500.0,1868.85,0.0,0.0,2013-11-01,5016.67,2013-11-01
1290856,10500,10500,10500.0,36,14.65,362.19,C,C3,No Title,1,MORTGAGE,42000.0,Not Verified,2011-12-01,1,debt_consolidation,credit card payment,300xx,GA,10.77,2002-03-01,2,30.0,7,16705,52.2,23,12544.09,12544.09,10500.0,2044.09,0.0,0.0,2013-10-01,246.39,2016-01-01
1291810,14400,14400,14400.0,36,12.42,481.18,B,B4,Photonics Industries Intl,5,OWN,48000.0,Not Verified,2011-12-01,1,credit_card,Credit Cards,066xx,CT,20.68,2005-02-01,0,84.0,14,14347,42.6,16,17352.76502,17352.77,14400.0,2928.72,0.0,0.0,2015-01-01,504.22,2015-12-01
1291594,16000,16000,15943.14211,36,9.91,515.6,B,B1,Cox Communications,7,RENT,65000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,926xx,CA,10.36,1997-11-01,0,84.0,6,19518,94.3,17,17991.38,17926.73,16000.01,1991.37,0.0,0.0,2013-10-01,6386.35,2016-01-01
1291676,5375,5375,5375.0,36,9.91,173.21,B,B1,Washington State University,2,RENT,15360.0,Not Verified,2011-12-01,1,debt_consolidation,Credit Card Payment,991xx,WA,16.25,2005-11-01,1,84.0,4,6988,27.3,8,6233.763882,6233.76,5375.0,858.76,0.0,0.0,2014-12-01,181.55,2016-01-01
1291660,12000,12000,12000.0,36,13.49,407.17,C,C1,Liberty Mutual Ins,10,MORTGAGE,61000.0,Verified,2011-12-01,1,credit_card,Credit Card Consolidation Loan,335xx,FL,17.67,1994-03-01,2,84.0,10,12548,90.3,30,14559.2163,14559.22,12000.0,2559.22,0.0,0.0,2014-06-01,2774.95,2016-01-01
1291788,12000,12000,12000.0,36,7.51,373.33,A,A3,Buddy Media,1,RENT,83000.0,Source Verified,2011-12-01,0,debt_consolidation,Credit Consolidation,100xx,NY,8.36,2001-07-01,1,84.0,9,18692,82.7,36,3531.72,3531.72,2435.23,547.09,549.4,5.39,2012-08-01,373.33,2013-02-01
1291666,17000,17000,16975.0,36,6.03,517.41,A,A1,ValleyCare Health System,2,MORTGAGE,120000.0,Verified,2011-12-01,1,small_business,Small Business Loan,945xx,CA,8.94,1997-08-01,0,84.0,12,3049,4.1,27,18625.72564,18598.34,17000.0,1625.73,0.0,0.0,2014-12-01,523.66,2016-01-01
1287194,30000,30000,28871.44293,60,19.03,778.72,E,E2,Power Nissan Chandler,1,RENT,106000.0,Verified,2011-12-01,1,credit_card,credit card consolidation,852xx,AZ,15.72,1999-10-01,3,84.0,12,29623,74.2,24,36983.59,34351.92,30000.0,6983.59,0.0,0.0,2013-04-01,25316.64,2016-01-01
1291647,13000,13000,13000.0,36,20.3,485.12,E,E5,gap inc,5,RENT,42000.0,Not Verified,2011-12-01,0,debt_consolidation,smart,432xx,OH,7.69,2006-09-01,1,84.0,5,11612,99.5,5,6564.2,6564.2,3536.97,2483.96,543.27,5.37,2013-01-01,204.92,2013-05-01
1285049,7125,7125,7125.0,36,7.51,221.67,A,A3,Apria Healthcare,1,MORTGAGE,30000.0,Not Verified,2011-12-01,0,debt_consolidation,Loan #1,641xx,MO,18.12,2001-03-01,0,84.0,7,12648,68.0,20,3103.49,3103.49,2306.14,520.74,276.61,2.81,2013-03-01,174.2,2015-07-01
1291769,14000,14000,14000.0,60,18.25,357.42,D,D5,Sea World San Antonio,10,RENT,32000.0,Not Verified,2011-12-01,1,wedding,Wedding,782xx,TX,16.28,1999-10-01,2,67.0,5,10617,87.0,13,17135.62,17135.62,10096.83,7038.79,0.0,0.0,2015-12-01,357.42,2016-01-01
1291631,8000,8000,8000.0,36,14.65,275.96,C,C3,RCHN,1,RENT,72100.0,Not Verified,2011-12-01,1,debt_consolidation,Debt consolidation,945xx,CA,6.71,2004-10-01,3,84.0,8,14147,92.7,16,8797.75,8797.75,8000.0,797.75,0.0,0.0,2012-09-01,6593.13,2016-01-01
1291641,12500,12500,12500.0,36,11.71,413.45,B,B3,fch enterpise,3,RENT,58000.0,Source Verified,2011-12-01,1,debt_consolidation,pay off credit bills,968xx,HI,17.32,1999-04-01,1,84.0,10,7059,79.3,16,14881.19741,14881.2,12500.0,2381.2,0.0,0.0,2014-12-01,425.27,2014-12-01
1291775,10000,10000,10000.0,36,14.27,343.09,C,C2,OEC Freight,4,RENT,40000.0,Source Verified,2011-12-01,1,car,Car Loan,113xx,NY,18.69,2007-10-01,0,84.0,6,5689,87.5,7,11154.11,11154.11,10000.0,1154.11,0.0,0.0,2012-11-01,7731.76,2015-09-01
1290891,12000,8175,8175.0,60,13.49,188.07,C,C1,Tory Burch,1,RENT,75000.0,Not Verified,2011-12-01,1,other,Unexpected Expenses,921xx,CA,23.58,1995-09-01,0,11.0,7,11209,57.5,24,9020.08,9020.08,6070.97,2949.11,0.0,0.0,2015-12-01,188.07,2016-01-01
1283783,14000,14000,14000.0,36,10.65,456.03,B,B2,Belcan Corp,3,RENT,48880.0,Not Verified,2011-12-01,1,credit_card,Helping out my wallet,616xx,IL,21.95,2002-08-01,0,84.0,7,13790,73.7,15,16413.45172,16413.45,14000.0,2413.45,0.0,0.0,2014-12-01,470.86,2014-12-01
1291621,7500,7500,7500.0,36,6.03,228.27,A,A1,Town of Douglas,5,RENT,48000.0,Source Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,014xx,MA,5.08,2000-05-01,0,84.0,6,6626,30.8,15,8213.849094,8213.85,7500.0,713.85,0.0,0.0,2014-10-01,683.8,2015-11-01
1291721,19200,19200,19150.0,36,9.91,618.72,B,B1,TriCities Chaplaincy,9,MORTGAGE,40000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,993xx,WA,11.37,1990-07-01,2,84.0,8,14061,67.6,15,21528.19,21472.15,19200.0,2328.19,0.0,0.0,2013-07-01,10413.87,2013-07-01
1237314,9000,9000,9000.0,36,11.71,297.69,B,B3,Vitacost.com,7,MORTGAGE,110000.0,Not Verified,2011-12-01,1,debt_consolidation,debt consolidation,334xx,FL,13.06,2005-09-01,0,84.0,10,14810,65.2,12,10714.95251,10714.95,9000.0,1714.95,0.0,0.0,2014-12-01,303.86,2014-12-01
1291723,16000,16000,15975.0,60,17.27,399.97,D,D3,La Costa Resort and Spa,4,MORTGAGE,60000.0,Verified,2011-12-01,1,credit_card,Credit Card Loan,920xx,CA,11.98,2005-07-01,1,84.0,8,19626,80.8,13,19173.08,19143.21,11608.49,7564.59,0.0,0.0,2016-01-01,4824.69,2016-01-01
1291552,20000,20000,20000.0,36,8.9,635.07,A,A5,Smith & Warren,3,RENT,65000.0,Verified,2011-12-01,1,credit_card,Personal Growth,069xx,CT,14.99,2003-08-01,2,84.0,8,10559,44.5,17,22859.45344,22859.45,20000.0,2859.45,0.0,0.0,2014-12-01,649.94,2015-08-01
1291503,9000,9000,9000.0,36,13.49,305.38,C,C1,Arizona Beverage Llc,7,MORTGAGE,50000.0,Source Verified,2011-12-01,1,debt_consolidation,personal loan,333xx,FL,1.99,2002-05-01,0,16.0,3,2462,42.4,15,10990.74867,10990.75,9000.0,1990.75,0.0,0.0,2014-12-01,314.15,2015-02-01
1291507,9600,9600,9550.0,36,7.51,298.67,A,A3,Riverside County,10,RENT,55000.0,Verified,2011-12-01,0,debt_consolidation,Debt reducer,925xx,CA,27.34,2001-02-01,0,84.0,10,10204,74.8,28,7120.37,7083.33,5595.77,959.79,564.81,5.496300004,2013-10-01,298.67,2014-03-01
1262418,12000,12000,12000.0,60,12.69,271.14,B,B5,"Wells Fargo Insurance Services USA, Inc.",10,MORTGAGE,63000.0,Not Verified,2011-12-01,0,debt_consolidation,Debt Consolidation Loan,902xx,CA,20.67,1986-12-01,0,25.0,13,23888,64.1,45,12972.64,12972.64,886.61,736.51,11349.52,2043.18,2012-06-01,271.14,2016-01-01
1285805,18000,12325,12325.0,60,11.71,272.37,B,B3,Raytheon,10,MORTGAGE,133224.0,Source Verified,2011-12-01,1,home_improvement,Roof,750xx,TX,10.97,2001-12-01,0,84.0,14,43090,46.3,30,13061.8,13061.8,9247.93,3813.87,0.0,0.0,2015-12-01,272.37,2016-01-01
1291476,1000,1000,1000.0,36,13.49,33.94,C,C1,Inviting Company,8,RENT,35100.0,Not Verified,2011-12-01,1,small_business,Business Loan,721xx,AR,6.19,1997-10-01,1,84.0,8,9219,73.1,17,1017.55,1017.55,1000.0,17.55,0.0,0.0,2012-02-01,563.79,2015-04-01
1288802,15000,15000,15000.0,36,15.27,521.97,C,C4,Salisbury Behavioral Health INC.,6,RENT,38000.0,Verified,2011-12-01,0,credit_card,Payoff my Credit Card Debit in 36 Months,191xx,PA,13.83,2005-03-01,1,84.0,7,14406,91.8,10,9376.44,9376.44,6231.02,2630.06,515.36,5.17,2013-05-01,521.97,2013-10-01
1291412,12000,12000,12000.0,36,16.77,426.47,D,D2,Braemac CA,6,RENT,38000.0,Source Verified,2011-12-01,1,debt_consolidation,Credit card help,945xx,CA,21.32,2004-08-01,0,84.0,10,6761,82.5,13,14107.0,14107.0,12000.0,2107.0,0.0,0.0,2013-03-01,8152.79,2016-01-01
1291514,12000,12000,12000.0,60,14.27,280.91,C,C2,UC Davis,3,RENT,41000.0,Source Verified,2011-12-01,1,medical,Debt free ,939xx,CA,22.77,1986-07-01,1,84.0,13,9967,78.9,15,13474.32,13474.32,8871.07,4603.25,0.0,0.0,2015-12-01,280.91,2016-01-01
1291520,14000,14000,14000.0,36,8.9,444.55,A,A5,Hoffman Building Technologies,7,MORTGAGE,108000.0,Not Verified,2011-12-01,1,credit_card,Capitol One Refinance,274xx,NC,27.86,1989-01-01,2,84.0,14,38144,44.8,28,15713.21,15713.21,14000.0,1713.21,0.0,0.0,2013-11-01,5942.67,2013-11-01
1291428,15600,15600,15600.0,60,15.96,379.04,C,C5,State of Maryland,1,RENT,43000.0,Not Verified,2011-12-01,1,debt_consolidation,Freedom,210xx,MD,7.56,2004-06-01,2,84.0,5,8803,64.3,7,22125.43418,22125.43,15600.0,6525.43,0.0,0.0,2015-08-01,5845.17,2015-08-01
1291209,10000,10000,9994.503972,36,10.65,325.74,B,B2,Action Trucking ,4,RENT,45000.0,Not Verified,2011-12-01,1,debt_consolidation,The Blessing Loan,775xx,TX,11.41,1996-04-01,2,84.0,7,15606,88.0,14,11723.51949,11716.23,10000.0,1723.52,0.0,0.0,2014-12-01,337.7,2015-11-01
1289661,7200,7200,7200.0,36,12.69,241.53,B,B5,Aarons Sales and Lease,1,RENT,23000.0,Source Verified,2011-12-01,1,other,Bill Pay off,439xx,OH,20.19,2003-06-01,1,59.0,11,5258,59.7,18,8767.154702,8767.15,7200.0,1567.15,0.0,0.0,2014-12-01,166.2,2015-11-01
1290971,22250,22250,22250.0,60,15.27,532.49,C,C4,City of Excelsior Springs,2,MORTGAGE,47532.0,Verified,2011-12-01,0,debt_consolidation,Debt Payoff,640xx,MO,23.76,1992-05-01,3,84.0,14,33474,58.1,24,10060.04,10060.04,4691.15,4345.37,1023.52,9.91,2013-05-01,532.49,2013-10-01
1291235,13250,13250,13250.0,60,17.27,331.23,D,D3,SALON EVAMICHELLE ,1,RENT,26000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,019xx,MA,10.89,2007-01-01,3,84.0,8,9138,59.7,18,15885.26,15885.26,9616.88,6268.38,0.0,0.0,2015-12-01,331.23,2016-01-01
1252426,26400,16725,16725.0,60,14.27,391.51,C,C2,Actelion PHarmaceuticals US Inc,1,MORTGAGE,150000.0,Verified,2011-12-01,1,house,House Loan,274xx,NC,3.23,1997-11-01,2,55.0,8,15527,56.3,20,22493.50057,22493.5,16725.0,5768.5,0.0,0.0,2015-02-01,8016.73,2015-03-01
1291266,11000,11000,11000.0,36,9.91,354.48,B,B1,City of Tomah,4,RENT,32000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,546xx,WI,23.66,2002-07-01,0,84.0,12,9437,39.0,20,11350.45,11350.45,11000.0,350.45,0.0,0.0,2012-04-01,10288.18,2013-06-01
1291248,9600,9600,9600.0,36,8.9,304.84,A,A5,Aerotek Scientific,3,RENT,55000.0,Not Verified,2011-12-01,1,credit_card,Extra credit loan,551xx,MN,17.02,2000-03-01,0,84.0,11,17709,66.6,12,10971.81459,10971.81,9600.0,1371.81,0.0,0.0,2014-12-01,315.41,2016-01-01
1291175,10000,10000,10000.0,36,16.77,355.39,D,D2,"B Drafting, Inc.",4,RENT,35000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,927xx,CA,18.55,2006-08-01,3,84.0,9,7565,53.7,12,12786.89777,12786.9,10000.0,2786.9,0.0,0.0,2015-01-01,372.75,2015-12-01
1291231,7000,7000,7000.0,60,15.96,170.08,C,C5,self-employed,3,OWN,75000.0,Not Verified,2011-12-01,1,other,medical,024xx,MA,21.66,1993-11-01,1,36.0,10,7623,88.6,30,8137.32,8137.32,5111.01,3026.31,0.0,0.0,2015-12-01,170.08,2016-01-01
1291237,11000,11000,11000.0,36,9.91,354.48,B,B1,texas health-Presbyterian hospital,5,MORTGAGE,74000.0,Not Verified,2011-12-01,1,wedding,Apr-12,751xx,TX,18.24,1986-10-01,2,84.0,11,16072,81.6,18,12757.78953,12757.79,11000.0,1757.79,0.0,0.0,2014-12-01,369.71,2016-01-01
1289036,13000,13000,13000.0,60,16.77,321.48,D,D2,Hayes Intermediate School,9,MORTGAGE,50000.0,Not Verified,2011-12-01,1,wedding,Wedding,431xx,OH,19.13,1998-01-01,0,21.0,14,10724,86.5,22,15411.02,15411.02,9460.71,5950.31,0.0,0.0,2015-12-01,321.48,2016-01-01
1291207,5000,5000,5000.0,36,7.51,155.56,A,A3,Bank of Oklahoma,8,OWN,30000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Loan,741xx,OK,18.72,1996-04-01,0,84.0,4,3472,28.7,12,5061.87,5061.87,5000.0,61.87,0.0,0.0,2012-02-01,4907.24,2016-01-01
